ticker,date,ai,fwd_1q,fwd_1y,fwd_3y
AMZN,2016-03-31,4.7046,0.2055,0.4934,1.9997
AMZN,2016-06-30,5.7119,0.17,0.3527,1.6461
AMZN,2016-09-30,6.7167,-0.1044,0.1481,1.0732
AMZN,2016-12-31,5.9947,0.1823,0.5596,1.4642
AMZN,2017-03-31,7.1232,0.0919,0.6326,1.1992
AMZN,2017-06-30,7.7959,-0.0069,0.756,1.85
AMZN,2019-03-31,5.1783,0.0634,0.0949,0.8307
AMZN,2019-06-30,5.5128,-0.0833,0.4569,0.1218
AMZN,2019-09-30,5.0455,0.0645,0.8139,0.3019
AMZN,2019-12-31,5.3771,0.0551,0.7626,-0.0908
AMZN,2020-03-31,5.4558,0.415,0.5869,0.0595
AMZN,2020-06-30,7.7926,0.1413,0.247,-0.055
AMZN,2020-09-30,8.9187,0.0344,0.0433,-0.1926
AMZN,2020-12-31,9.2312,-0.05,0.0238,-0.067
AMZN,2021-03-31,5.0564,0.1119,0.0536,0.166
AMZN,2021-06-30,5.6412,-0.0451,-0.3825,0.1235
AMZN,2021-09-30,5.3791,0.015,-0.312,0.1344
AMZN,2021-12-31,5.4624,-0.0223,-0.4962,0.3159
AMZN,2022-03-31,5.3883,-0.3484,-0.3663,0.1673
AMZN,2022-06-30,0.0286,0.0639,0.2274,1.0656
AMZN,2022-09-30,0.0401,-0.2566,0.125,0.9431
AMZN,2022-12-31,-0.0092,0.2296,0.8088,1.7479
AMZN,2023-03-31,3.8724,0.2621,0.7463,1.0164
AMZN,2023-06-30,4.8867,-0.0249,0.4824,
AMZN,2023-09-30,4.7653,0.1952,0.4658,
AMZN,2023-12-31,5.6954,0.1872,0.4439,
AMZN,2024-03-31,5.4848,0.0713,0.0548,
AMZN,2024-06-30,5.8803,-0.0358,0.1353,
AMZN,2024-09-30,5.6676,0.1774,0.1784,
AMZN,2024-12-31,6.6835,,0.0521,
ANET,2015-03-31,5.89,0.1589,-0.1053,2.6197
ANET,2015-06-30,6.8769,-0.2514,-0.2124,2.1501
ANET,2015-09-30,5.0678,0.2721,0.3904,3.3448
ANET,2015-12-31,6.5335,-0.1894,0.2432,1.7068
ANET,2016-03-31,3.9918,0.0203,1.0962,3.9835
ANET,2016-06-30,4.0881,0.3215,1.3267,3.0326
ANET,2016-09-30,5.6462,0.1374,1.2286,1.8082
ANET,2016-12-31,6.5261,0.3668,1.4344,1.1019
ANET,2017-03-31,9.1982,0.1325,0.9301,0.5313
ANET,2017-06-30,10.517,0.2658,0.719,0.4022
ANET,2019-03-31,11.3909,-0.1744,-0.3559,0.7679
ANET,2019-06-30,9.3486,-0.0797,-0.191,0.4443
ANET,2019-09-30,8.5778,-0.1487,-0.1339,0.89
ANET,2019-12-31,7.255,-0.0042,0.4286,1.3864
ANET,2020-03-31,7.8366,0.0369,0.4904,2.3149
ANET,2020-06-30,8.1483,-0.0148,0.725,2.0864
ANET,2020-09-30,8.0191,0.4042,0.6607,2.5554
ANET,2020-12-31,11.5052,0.039,0.9789,2.242
ANET,2021-03-31,15.9094,0.2001,0.8415,2.8422
ANET,2021-06-30,19.2218,-0.0515,0.0349,2.8694
ANET,2021-09-30,18.1983,0.6733,0.314,3.4677
ANET,2021-12-31,7.2394,-0.0332,-0.1558,2.0756
ANET,2022-03-31,15.7119,-0.3255,0.2078,1.23
ANET,2022-06-30,10.5221,0.2043,0.7288,3.3657
ANET,2022-09-30,12.7189,0.0749,0.6293,4.1629
ANET,2022-12-31,13.6894,0.3833,0.9407,3.3191
ANET,2023-03-31,10.5622,-0.0346,0.7275,1.9258
ANET,2023-06-30,10.1924,0.1349,1.1627,
ANET,2023-09-30,11.5868,0.2804,1.0868,
ANET,2023-12-31,14.8753,0.2313,0.8773,
ANET,2024-03-31,15.8192,0.2086,0.0688,
ANET,2024-06-30,19.1917,0.0951,0.1677,
ANET,2024-09-30,21.0503,0.1519,0.5185,
ANET,2024-12-31,5.8158,,0.1855,
AVGO,2019-12-31,10.6904,-0.237,0.4488,0.9663
AVGO,2020-03-31,8.507,0.3448,1.0264,1.9781
AVGO,2020-06-30,10.6791,0.1649,0.5618,2.0102
AVGO,2020-09-30,12.0266,0.2121,0.3735,1.4878
AVGO,2020-12-31,14.2439,0.0672,0.5648,1.7712
AVGO,2021-03-31,14.9493,0.0365,0.3969,2.0963
AVGO,2021-06-30,15.3095,0.0244,0.0484,2.6302
AVGO,2021-09-30,15.5306,0.381,-0.0568,2.8199
AVGO,2021-12-31,14.4383,-0.0473,-0.1327,2.7276
AVGO,2022-03-31,13.7338,-0.2221,0.0521,1.8342
AVGO,2022-06-30,10.8967,-0.0784,0.8383,5.0123
AVGO,2022-09-30,10.0724,0.2698,0.9203,6.8212
AVGO,2022-12-31,8.9735,0.1556,1.0418,5.4741
AVGO,2023-03-31,10.1589,0.3593,1.1068,4.0204
AVGO,2023-06-30,13.4079,-0.0373,0.8835,
AVGO,2023-09-30,12.8779,0.3501,1.1089,
AVGO,2023-12-31,19.9024,0.1924,1.1049,
AVGO,2024-03-31,23.4614,0.2152,0.2787,
AVGO,2024-06-30,28.2279,0.0779,0.7364,
AVGO,2024-09-30,3.8437,0.3476,0.9313,
AVGO,2024-12-31,20.7852,,0.5063,
BILL,2020-09-30,39.2933,0.3608,1.6613,0.0823
BILL,2020-12-31,54.5583,0.0659,0.8253,-0.4023
BILL,2021-03-31,58.3545,0.259,0.5587,-0.5277
BILL,2021-06-30,74.248,0.4573,-0.3998,-0.7127
BILL,2021-09-30,86.3978,-0.0667,-0.5041,-0.8024
BILL,2021-12-31,80.7441,-0.0897,-0.5627,-0.66
BILL,2022-03-31,73.642,-0.5152,-0.6422,-0.7977
BILL,2022-06-30,36.5275,0.204,0.0629,-0.5792
BILL,2022-09-30,8.8691,-0.1769,-0.1798,-0.5998
BILL,2022-12-31,7.3203,-0.2553,-0.2512,-0.4994
BILL,2023-03-31,5.4797,0.4401,-0.1531,-0.528
BILL,2023-06-30,7.8423,-0.0709,-0.5497,
BILL,2023-09-30,7.6048,-0.2485,-0.514,
BILL,2023-12-31,5.7507,-0.1577,0.0382,
BILL,2024-03-31,4.8662,-0.2343,-0.3322,
BILL,2024-06-30,3.7598,0.0027,-0.1209,
BILL,2024-09-30,4.1531,0.6056,0.004,
BILL,2024-12-31,6.7007,,-0.3562,
BMBL,2023-03-31,3.3801,-0.1417,-0.4194,-0.8332
BMBL,2023-06-30,2.9411,-0.1108,-0.3737,
BMBL,2023-09-30,2.6464,-0.0121,-0.5724,
BMBL,2023-12-31,2.6178,-0.23,-0.4478,
BMBL,2024-03-31,1.4972,-0.074,-0.6176,
BMBL,2024-06-30,1.4031,-0.393,-0.373,
BMBL,2024-09-30,0.9403,0.2759,-0.0455,
BMBL,2024-12-31,1.1375,,-0.5614,
BYND,2020-03-31,4.7758,1.0117,0.9538,-0.7563
BYND,2020-06-30,9.9137,0.2394,0.1755,-0.9031
BYND,2020-09-30,12.3599,-0.2473,-0.3661,-0.9421
BYND,2020-12-31,9.229,0.041,-0.4787,-0.9288
BYND,2021-03-31,29.7297,0.2103,-0.6287,-0.9364
BYND,2021-06-30,36.0873,-0.3316,-0.848,-0.9574
BYND,2021-09-30,23.9551,-0.381,-0.8654,-0.9356
BYND,2021-12-31,14.6406,-0.2586,-0.8111,-0.9423
BYND,2022-03-31,18.872,-0.5045,-0.664,-0.9369
BYND,2022-06-30,10.442,-0.4081,-0.4578,-0.8542
BYND,2022-09-30,7.0624,-0.1313,-0.3211,-0.8666
BYND,2022-12-31,6.419,0.3184,-0.277,-0.9334
BYND,2023-03-31,7.775,-0.2002,-0.4898,-0.9567
BYND,2023-06-30,6.6508,-0.2589,-0.4831,
CDNS,2011-03-31,2.6077,0.0831,0.2144,0.5938
CDNS,2011-06-30,2.8261,-0.125,0.0407,0.6562
CDNS,2011-09-30,2.4702,0.1255,0.3929,0.8626
CDNS,2011-12-31,2.7829,0.1385,0.299,0.824
CDNS,2012-03-31,3.1711,-0.0718,0.1765,0.5574
CDNS,2012-06-30,2.942,0.1711,0.3176,0.7889
CDNS,2013-03-31,1.962,0.0395,0.1156,0.6927
CDNS,2013-06-30,2.0478,-0.067,0.2079,0.6782
CDNS,2013-09-30,1.8965,0.0377,0.2739,0.8897
CDNS,2013-12-31,1.976,0.1084,0.3531,0.7989
CDNS,2014-03-31,2.2131,0.1255,0.1866,1.0206
CDNS,2014-06-30,2.5172,-0.016,0.1241,0.9148
CELH,2019-03-31,5.3449,0.0423,-0.0117,11.9531
CELH,2019-06-30,5.5738,-0.2162,1.6509,13.6982
CELH,2019-09-30,4.3529,0.3879,5.5259,25.0575
CELH,2019-12-31,6.0699,-0.1284,9.4161,20.5404
CELH,2020-03-31,4.3625,1.7957,10.4133,21.076
CELH,2020-06-30,12.6052,0.9295,5.4647,11.6754
CELH,2020-09-30,24.5331,1.2153,2.967,6.5561
CELH,2020-12-31,54.6255,-0.0449,0.4822,2.251
CELH,2021-03-31,21.8475,0.5836,0.1484,4.1771
CELH,2021-06-30,34.7569,0.184,-0.1423,1.2509
CELH,2021-09-30,41.2024,-0.1723,0.0065,0.0443
CELH,2021-12-31,34.0571,-0.26,0.3952,0.0597
CELH,2022-03-31,7.2721,0.1827,0.6843,0.9366
CELH,2022-06-30,8.6057,0.3895,1.2861,1.1325
CELH,2022-09-30,11.9689,0.1473,0.8924,0.902
CELH,2022-12-31,13.7365,-0.1067,0.5721,0.3189
CELH,2023-03-31,12.2679,0.6052,1.6766,0.1453
CELH,2023-06-30,19.7101,0.1502,0.148,
CHWY,2020-06-30,5.9682,0.2269,0.7836,-0.1168
CHWY,2020-09-30,7.3387,0.6394,0.2422,-0.667
CHWY,2020-12-31,12.0773,-0.0576,-0.344,-0.7371
CHWY,2021-03-31,6.5116,-0.059,-0.5186,-0.8122
CHWY,2021-06-30,6.1208,-0.1455,-0.5644,-0.6583
CHWY,2021-09-30,5.2144,-0.1342,-0.549,-0.57
CHWY,2021-12-31,4.5001,-0.3085,-0.3712,-0.4321
CHWY,2022-03-31,3.6116,-0.1486,-0.0834,-0.2028
CHWY,2022-06-30,3.0552,-0.1152,0.1368,0.2275
CHWY,2022-09-30,2.6879,0.207,-0.4056,0.3167
CHWY,2022-12-31,3.2719,0.0081,-0.3627,-0.1087
CHWY,2023-03-31,3.5947,0.0559,-0.5744,-0.2777
CHWY,2023-06-30,3.8047,-0.5374,-0.3099,
CHWY,2023-09-30,1.6736,0.2941,0.6041,
CHWY,2023-12-31,2.2131,-0.3267,0.4173,
CHWY,2024-03-31,1.3194,0.7121,1.0434,
CHWY,2024-06-30,2.4459,0.0753,0.5646,
CHWY,2024-09-30,2.6497,0.1434,0.381,
CHWY,2024-12-31,3.0673,,-0.0131,
COST,2010-12-31,1.676,0.0182,0.1674,0.8262
COST,2011-03-31,1.7041,0.1113,0.2531,0.6876
COST,2011-06-30,1.9047,0.0142,0.1837,0.5707
COST,2011-09-30,1.9272,0.0174,0.2341,0.6905
COST,2011-12-31,1.3782,0.0929,0.284,0.8844
COST,2012-03-31,1.5151,0.0497,0.266,0.9084
COST,2012-06-30,1.5919,0.0574,0.2603,0.6252
COST,2012-09-30,1.6863,0.0585,0.2447,0.6498
COST,2012-12-31,1.6541,0.0776,0.2183,0.7457
COST,2013-03-31,1.7887,0.0449,0.0637,0.5849
COST,2013-06-30,1.8701,0.0443,0.0529,0.516
COST,2013-09-30,1.9539,0.0361,0.1005,0.4136
COST,2013-12-31,2.5967,-0.0591,0.2046,0.4368
COST,2014-03-31,2.4331,0.0343,0.4171,0.6037
COST,2014-06-30,2.5107,0.0915,0.2248,0.543
COST,2014-09-30,2.7372,0.134,0.2044,0.4568
COST,2014-12-31,2.6952,0.1068,0.1894,0.4596
COST,2015-03-31,2.8875,-0.1061,0.0514,0.3386
COST,2015-06-30,2.5633,0.0734,0.1756,0.6656
COST,2015-09-30,2.7509,0.12,0.0665,0.7485
COST,2015-12-31,3.742,-0.0216,0.0028,0.3572
COST,2016-03-31,3.6508,-0.0005,0.0764,0.6533
COST,2016-06-30,3.6382,-0.0262,0.0717,0.8101
COST,2016-09-30,3.5329,0.0531,0.1341,1.0311
COST,2016-12-31,3.7096,0.0502,0.2237,0.972
COST,2017-03-31,3.8859,-0.0048,0.1829,0.8254
COST,2018-12-31,2.7515,0.1919,0.457,1.9346
COST,2019-03-31,3.2745,0.0943,0.1884,1.5014
COST,2019-06-30,3.5756,0.0927,0.1575,0.9056
COST,2019-09-30,3.9002,0.0224,0.2429,0.7214
COST,2019-12-31,3.9793,-0.0279,0.3267,0.6305
COST,2020-03-31,3.8596,0.0658,0.2792,0.8287
COST,2020-12-31,4.3201,-0.0626,0.5182,0.8313
COST,2021-03-31,4.0317,0.1249,0.6454,1.1716
COST,2021-06-30,4.5444,0.1378,0.2194,1.2432
COST,2021-09-30,5.1815,0.2654,0.0578,1.0592
COST,2021-12-31,4.1364,0.0159,-0.1905,0.6841
COST,2022-03-31,4.1969,-0.1663,-0.1312,0.713
COST,2022-06-30,3.48,-0.0129,0.1316,1.1536
COST,2022-09-30,3.428,-0.0316,0.2053,1.0429
COST,2022-12-31,3.1107,0.0903,0.49,0.9682
COST,2023-03-31,3.392,0.0858,0.519,1.0887
COST,2023-06-30,3.6813,0.0514,0.6257,
COST,2023-09-30,3.8665,0.1971,0.615,
COST,2023-12-31,6.1521,0.1115,0.3962,
COST,2024-03-31,6.8493,0.1621,0.298,
COST,2024-06-30,7.977,0.0445,0.1707,
COST,2024-09-30,8.328,0.0349,0.0495,
COST,2024-12-31,8.9311,,-0.0539,
CRM,2010-03-31,6.5492,0.1527,0.7942,1.402
CRM,2010-06-30,7.6406,0.3027,0.736,0.7795
CRM,2010-09-30,10.1345,0.1807,0.0222,0.8572
CRM,2010-12-31,12.0736,0.012,-0.2314,0.6724
CRM,2011-03-31,9.9623,0.1153,0.1567,0.7095
CRM,2011-06-30,11.1124,-0.2329,-0.072,0.5594
CRM,2011-09-30,8.5209,-0.1122,0.3361,1.0137
CRM,2011-12-31,7.5635,0.5229,0.6568,1.3383
CRM,2012-03-31,7.9988,-0.1052,0.1574,0.7296
CRM,2012-06-30,7.1462,0.1044,0.1046,1.0145
CRM,2012-09-30,7.9033,0.1009,0.3599,0.8188
CRM,2012-12-31,8.7118,0.0638,0.3133,0.8656
CRM,2013-03-31,7.3988,-0.146,0.277,0.6514
CRM,2013-06-30,1.3802,0.3596,0.5212,1.0799
CRM,2013-09-30,1.9677,0.0632,0.1083,0.3741
CRM,2013-12-31,2.1081,0.0344,0.0747,0.2404
CRM,2014-03-31,7.6768,0.0173,0.1703,0.4449
CRM,2014-06-30,7.812,-0.0095,0.1989,0.491
CRM,2014-09-30,7.7369,0.0309,0.2068,0.6238
CRM,2014-12-31,7.9801,0.1265,0.3219,0.7237
CRM,2015-03-31,7.5025,0.0422,0.1051,0.7408
CRM,2015-06-30,7.8186,-0.0029,0.1405,0.9589
CRM,2015-09-30,7.7962,0.1292,0.0274,1.2905
CRM,2015-12-31,8.8017,-0.0583,-0.1268,0.7471
CRM,2016-03-31,7.4476,0.0756,0.1173,1.1451
CRM,2016-06-30,8.0133,-0.1018,0.0905,0.9107
CRM,2016-09-30,7.1942,-0.0402,0.3097,1.081
CRM,2016-12-31,6.9032,0.2049,0.4933,1.3757
CRM,2017-03-31,8.3256,0.0498,0.4099,0.7454
CRM,2017-06-30,8.7422,0.0788,0.5751,1.1632
CRM,2019-03-31,9.23,-0.0419,-0.0909,0.3407
CRM,2019-06-30,8.8446,-0.0217,0.2346,0.0877
CRM,2019-09-30,8.6537,0.0957,0.6931,-0.031
CRM,2019-12-31,9.4777,-0.1147,0.3682,-0.1848
CRM,2020-03-31,7.1678,0.3011,0.4715,0.3876
CRM,2020-06-30,9.3505,0.3416,0.304,0.1277
CRM,2020-09-30,12.5725,-0.1146,0.0792,-0.1931
CRM,2020-12-31,11.1229,-0.0479,0.142,0.1825
CRM,2021-03-31,9.135,0.1529,0.0021,0.4234
CRM,2021-06-30,10.5575,0.1103,-0.3244,0.0539
CRM,2021-09-30,11.7408,-0.063,-0.4697,0.0137
CRM,2021-12-31,10.9904,-0.1645,-0.4783,0.3229
CRM,2022-03-31,8.2825,-0.2227,-0.0591,0.271
CRM,2022-06-30,6.4821,-0.1285,0.2801,0.6667
CRM,2022-09-30,5.6748,-0.0782,0.4098,0.665
CRM,2022-12-31,5.2464,0.5068,0.9846,1.0222
CRM,2023-03-31,7.0751,0.0575,0.5095,-0.0543
CRM,2023-06-30,7.4745,-0.0401,0.2186,
CRM,2023-09-30,7.1795,0.2977,0.3558,
CRM,2023-12-31,9.2795,0.1461,0.2776,
CRM,2024-03-31,9.7011,-0.1464,-0.1052,
CRM,2024-06-30,8.2859,0.0679,0.0685,
CRM,2024-09-30,8.8192,0.2229,-0.1289,
CRM,2024-12-31,10.7654,,-0.2025,
CROX,2012-03-31,2.0183,-0.228,-0.2916,-0.4355
CROX,2012-06-30,1.4854,0.0037,0.0217,-0.0892
CROX,2012-09-30,1.4921,-0.1123,-0.161,-0.2023
CROX,2012-12-31,1.2888,0.0299,0.1063,-0.2884
CROX,2013-03-31,-0.3861,0.1134,0.0526,-0.3509
CROX,2013-06-30,-0.3861,-0.1758,-0.0891,-0.3164
CROX,2013-09-30,-0.3861,0.1706,-0.075,-0.3897
CROX,2013-12-31,-0.3861,-0.0201,-0.2155,-0.5691
CROX,2014-03-31,1.5512,-0.0365,-0.2429,-0.5468
CROX,2014-06-30,1.4788,-0.163,-0.0213,-0.487
CROX,2014-09-30,1.1675,-0.0072,0.0278,-0.2289
CROX,2014-12-31,1.156,-0.0544,-0.1801,0.012
CROX,2015-03-31,1.1132,0.2456,-0.1854,0.376
CROX,2015-06-30,1.492,-0.121,-0.2332,0.1971
CROX,2015-09-30,1.2595,-0.208,-0.3581,0.6466
CROX,2015-12-31,0.9082,-0.0605,-0.3301,1.5371
CROX,2016-03-31,1.3695,0.1726,-0.2651,1.6767
CROX,2016-06-30,1.663,-0.2642,-0.3165,0.7509
CROX,2016-09-30,1.136,-0.1735,0.1687,2.3446
CROX,2016-12-31,0.8814,0.0306,0.8426,5.1064
CROX,2017-03-31,0.9185,0.0905,1.2984,1.4031
CROX,2017-06-30,1.0317,0.2581,1.284,3.7756
CROX,2019-03-31,2.9972,-0.233,-0.3402,1.967
CROX,2019-06-30,2.2976,0.4056,0.8643,1.4643
CROX,2019-09-30,3.2316,0.509,0.5393,1.4733
CROX,2019-12-31,4.8792,-0.5944,0.4958,1.5884
CROX,2020-03-31,1.615,1.1672,3.7351,6.442
CROX,2020-06-30,3.3549,0.1605,2.1646,2.0538
CROX,2020-09-30,3.8735,0.4664,2.3578,1.0648
CROX,2020-12-31,5.6221,0.2839,1.0463,0.4907
CROX,2021-03-31,5.7398,0.4484,-0.0503,0.7874
CROX,2021-06-30,8.2918,0.2314,-0.5823,0.2525
CROX,2021-09-30,10.1993,-0.1064,-0.5215,0.0093
CROX,2021-12-31,9.1196,-0.4041,-0.1543,-0.1458
CROX,2022-03-31,1.69,-0.363,0.655,0.3901
CROX,2022-06-30,1.1448,0.4107,1.3103,1.081
CROX,2022-09-30,1.5378,0.5792,0.285,0.2169
CROX,2022-12-31,2.3197,0.1661,-0.1385,-0.2113
CROX,2023-03-31,2.6375,-0.1107,0.1373,-0.3434
CROX,2023-06-30,2.4081,-0.2153,0.2979,
CROX,2023-09-30,2.0113,0.0587,0.6413,
CROX,2023-12-31,2.0962,0.5394,0.1726,
CROX,2024-03-31,3.8343,0.0149,-0.2615,
CROX,2024-06-30,3.8829,-0.0077,-0.306,
CROX,2024-09-30,3.8572,-0.2436,-0.423,
CROX,2024-12-31,3.056,,-0.2192,
CRWD,2020-03-31,9.3276,0.8012,2.2778,1.4652
CRWD,2020-06-30,17.7303,0.3692,1.5058,0.4645
CRWD,2020-09-30,24.7053,0.5425,0.7898,0.2189
CRWD,2020-12-31,38.738,-0.1384,-0.0334,0.2054
CRWD,2021-03-31,28.3799,0.377,0.2442,0.7566
CRWD,2021-06-30,39.4056,-0.022,-0.3293,0.5248
CRWD,2021-09-30,38.5194,-0.1669,-0.3294,0.1411
CRWD,2021-12-31,31.944,0.1091,-0.4858,0.6711
CRWD,2022-03-31,24.8325,-0.2577,-0.3955,0.5527
CRWD,2022-06-30,18.2731,-0.0222,-0.1287,2.0215
CRWD,2022-09-30,17.8528,-0.3611,0.0156,1.9754
CRWD,2022-12-31,11.1813,0.3036,1.4249,3.4521
CRWD,2023-03-31,10.5051,0.07,1.3356,1.8443
CRWD,2023-06-30,11.2887,0.1396,1.609,
CRWD,2023-09-30,12.9611,0.5254,0.6756,
CRWD,2023-12-31,20.1318,0.2556,0.3401,
CRWD,2024-03-31,21.634,0.1953,0.0998,
CRWD,2024-06-30,26.0148,-0.2681,0.3291,
CRWD,2024-09-30,18.8264,0.22,0.7484,
CRWD,2024-12-31,23.1435,,0.37,
CSCO,2010-09-30,5.0721,-0.0763,-0.2871,0.1279
CSCO,2010-12-31,4.5909,-0.1493,-0.0962,0.1774
CSCO,2011-03-31,3.7036,-0.0898,0.247,0.394
CSCO,2011-06-30,3.2599,-0.0033,0.1164,0.712
CSCO,2011-09-30,3.2282,0.1711,0.2518,0.7664
CSCO,2011-12-31,3.9715,0.1737,0.1161,0.6672
CSCO,2012-09-30,2.1966,0.0441,0.2638,0.5046
CSCO,2012-12-31,2.2898,0.0636,0.1673,0.5031
CSCO,2013-03-31,2.5015,0.174,0.1053,0.4929
CSCO,2013-06-30,3.084,-0.0306,0.0525,0.2932
CSCO,2013-09-30,2.8391,-0.0357,0.1165,0.4883
CSCO,2013-12-31,2.6722,0.0072,0.2798,0.4826
CSCO,2014-03-31,2.6706,0.1179,0.2757,0.6605
CSCO,2014-06-30,3.0761,0.0284,0.1383,0.3875
CSCO,2014-09-30,3.6881,0.1053,0.0663,0.4632
CSCO,2014-12-31,4.2009,0.004,0.0062,0.5207
CSCO,2015-03-31,4.1448,-0.0025,0.0587,0.7088
CSCO,2015-06-30,4.1313,-0.0367,0.0794,0.7326
CSCO,2015-09-30,3.0766,0.043,0.2501,1.0493
CSCO,2015-12-31,3.2215,0.0564,0.1513,0.7618
CSCO,2016-03-31,3.4301,0.0169,0.2294,1.0941
CSCO,2016-06-30,3.4651,0.1157,0.1293,1.1007
CSCO,2016-09-30,3.9277,-0.0394,0.0977,0.7106
CSCO,2016-12-31,3.6855,0.1281,0.3127,0.7416
CSCO,2017-03-31,4.2637,-0.0659,0.3128,0.2747
CSCO,2017-06-30,3.8599,0.0845,0.4214,0.6344
CSCO,2017-09-30,4.2362,0.1487,0.4934,0.2829
CSCO,2017-12-31,4.9905,0.1282,0.1657,0.2805
CSCO,2019-09-30,5.5639,-0.022,-0.1767,-0.1125
CSCO,2019-12-31,5.3899,-0.1743,-0.0349,0.0908
CSCO,2020-03-31,4.3518,0.1977,0.3617,0.4614
CSCO,2020-06-30,5.2315,-0.1488,0.1736,0.2166
CSCO,2020-09-30,5.2008,0.1466,0.4258,0.4963
CSCO,2020-12-31,5.9776,0.1649,0.4576,0.2353
CSCO,2021-03-31,6.9863,0.0323,0.1075,0.0557
CSCO,2021-06-30,7.1733,0.0341,-0.174,-0.0185
CSCO,2021-09-30,6.6812,0.1721,-0.2439,0.0723
CSCO,2021-12-31,7.8444,-0.1149,-0.2246,0.0254
CSCO,2022-03-31,6.8542,-0.2301,-0.031,0.2158
CSCO,2022-06-30,5.1472,-0.0535,0.2549,0.7873
CSCO,2022-09-30,4.5231,0.2021,0.388,0.8733
CSCO,2022-12-31,5.4451,0.1062,0.093,0.7651
CSCO,2023-03-31,6.0051,-0.0029,-0.0163,0.6159
CSCO,2023-06-30,5.9399,0.0469,-0.0532,
CSCO,2023-09-30,4.7939,-0.0535,0.0218,
CSCO,2023-12-31,4.4794,-0.0044,0.21,
CSCO,2024-03-31,4.4202,-0.0403,0.2754,
CSCO,2024-06-30,4.1872,0.1298,0.5042,
CSCO,2024-09-30,6.7472,0.1209,0.3209,
CSCO,2024-12-31,7.4974,,0.3347,
CVNA,2020-03-31,0.8867,1.1819,3.7631,-0.8223
CVNA,2020-06-30,1.5639,0.8557,1.511,-0.7844
CVNA,2020-09-30,2.6336,0.0739,0.3518,-0.8118
CVNA,2020-12-31,2.805,0.0954,-0.0324,-0.779
CVNA,2021-03-31,5.8959,0.1502,-0.5454,-0.665
CVNA,2021-06-30,6.7146,-0.0009,-0.9252,-0.5735
CVNA,2021-09-30,6.7088,-0.2313,-0.9327,-0.4226
CVNA,2021-12-31,5.2601,-0.4854,-0.9796,-0.1227
CVNA,2022-03-31,0.8017,-0.8107,-0.9179,0.7527
CVNA,2022-06-30,0.369,-0.101,0.1479,13.9229
CVNA,2022-09-30,0.3588,-0.7665,1.068,17.5833
CVNA,2022-12-31,0.2892,1.0654,10.1688,88.0338
CVNA,2023-03-31,4.2045,1.6476,7.9796,31.1124
CVNA,2023-06-30,4.9846,0.6196,3.966,
CVNA,2023-09-30,5.7614,0.2611,3.1475,
CVNA,2023-12-31,6.2915,0.6606,2.8413,
CVNA,2024-03-31,7.9828,0.4642,1.3783,
CVNA,2024-06-30,9.9566,0.3526,1.6178,
DASH,2021-03-31,0.5222,0.3599,-0.1063,0.0503
DASH,2021-06-30,0.8883,0.155,-0.6402,-0.39
DASH,2021-09-30,1.1028,-0.2771,-0.7599,-0.3071
DASH,2021-12-31,0.66,-0.213,-0.6721,0.1266
DASH,2022-03-31,6.2233,-0.4524,-0.4576,0.5596
DASH,2022-06-30,3.217,-0.2294,0.1909,2.8415
DASH,2022-09-30,2.3824,-0.0127,0.6071,4.5003
DASH,2022-12-31,2.3466,0.3019,1.0256,3.6391
DASH,2023-03-31,4.0983,0.2023,1.1668,1.3623
DASH,2023-06-30,5.0033,0.0399,0.4234,
DASH,2023-09-30,5.218,0.2444,0.796,
DASH,2023-12-31,6.5846,0.3927,0.6963,
DASH,2024-03-31,7.6378,-0.2101,0.3271,
DASH,2024-06-30,5.95,0.3121,1.2661,
DASH,2024-09-30,7.93,0.1753,0.9056,
DASH,2024-12-31,9.3892,,0.3501,
DBX,2019-03-31,5.3852,0.1491,-0.1697,0.0665
DBX,2019-06-30,6.2451,-0.1948,-0.1309,-0.1621
DBX,2019-09-30,4.9539,-0.112,-0.0451,0.0273
DBX,2019-12-31,4.3559,0.0106,0.239,0.2496
DBX,2020-03-31,4.3881,0.2028,0.4729,0.1945
DBX,2020-06-30,5.349,-0.1153,0.3923,0.2251
DBX,2020-09-30,4.6918,0.1521,0.5171,0.4138
DBX,2020-12-31,5.4589,0.2014,0.1059,0.3285
DBX,2021-03-31,5.9936,0.1369,-0.1279,-0.0885
DBX,2021-06-30,6.8382,-0.036,-0.3075,-0.2587
DBX,2021-09-30,6.586,-0.1602,-0.2909,-0.1297
DBX,2021-12-31,5.503,-0.0526,-0.088,0.2241
DBX,2022-03-31,4.9569,-0.0972,-0.0701,0.1488
DBX,2022-06-30,4.516,-0.0129,0.2706,0.3626
DBX,2022-09-30,4.4633,0.0801,0.3142,0.458
DBX,2022-12-31,4.7872,-0.034,0.3172,0.2422
DBX,2023-03-31,4.3435,0.2336,0.124,0.0509
DBX,2023-06-30,5.2287,0.021,-0.1575,
DBX,2023-09-30,5.3269,0.0826,-0.0661,
DBX,2023-12-31,5.7213,-0.1757,0.019,
DBX,2024-03-31,4.0909,-0.0753,0.0992,
DBX,2024-06-30,3.8088,0.1317,0.2728,
DBX,2024-09-30,4.2651,0.1813,0.188,
DBX,2024-12-31,4.9758,,-0.0746,
DDOG,2020-03-31,8.0481,1.4166,1.3163,1.0195
DDOG,2020-06-30,19.6707,0.1749,0.197,0.1315
DDOG,2020-09-30,23.1391,-0.0364,0.3836,-0.1084
